"","REG","RED","Chapter","Article","Part","ShortN","LIMP","IMPMAX","IMPMIN","DISBATMAX","DISBATMIN","RESTOLMAX","RESTOLMIN","ARMAX","ARMIN","LIMMAX","LIMMIN","CORWMAX","CORWMIN","CIVMAX","CIVMIN","DEPRMAX","DEPRMIN","FINEMAX","FINEMIN","CONF","DEPRDOP","DEPRDOPMAX","DEPRDOPMIN","FINEDOP","FINEDOPMAX","FINEDOPMIN","GRADEMAN","GRADEAUTO"
"128","128",2013,"V","159",1,"Стаття 159. Порушення таємниці голосування",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129","129",2013,"V","159",2,"Стаття 159. Порушення таємниці голосування",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130","130",2013,"V","160",1,"Стаття 160. Підкуп виборця, учасника референдуму, члена виборчої комісії або комісії з референдуму",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131","131",2013,"V","160",2,"Стаття 160. Підкуп виборця, учасника референдуму, члена виборчої комісії або комісії з референдуму",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132","132",2013,"V","160",3,"Стаття 160. Підкуп виборця, учасника референдуму, члена виборчої комісії або комісії з референдуму",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133","133",2013,"V","161",1,"Стаття 161. Порушення рівноправності громадян залежно від їх расової, національної, регіональної належності, релігійних переконань, інвалідності та за іншими ознаками",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134","134",2013,"V","161",2,"Стаття 161. Порушення рівноправності громадян залежно від їх расової, національної, регіональної належності, релігійних переконань, інвалідності та за іншими ознаками",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135","135",2013,"V","161",3,"Стаття 161. Порушення рівноправності громадян залежно від їх расової, національної, регіональної належності, релігійних переконань, інвалідності та за іншими ознаками",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136","136",2013,"V","162",1,"Стаття 162. Порушення недоторканності житла",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137","137",2013,"V","162",2,"Стаття 162. Порушення недоторканності житла",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138","138",2013,"V","163",1,"Стаття 163. Порушення таємниці листування, телефонних розмов, телеграфної чи іншої кореспонденції, що передаються засобами зв'язку або через комп'ютер",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139","139",2013,"V","163",2,"Стаття 163. Порушення таємниці листування, телефонних розмов, телеграфної чи іншої кореспонденції, що передаються засобами зв'язку або через комп'ютер",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140","140",2013,"V","164",1,"Стаття 164. Ухилення від сплати аліментів на утримання дітей",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141","141",2013,"V","164",2,"Стаття 164. Ухилення від сплати аліментів на утримання дітей",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142","142",2013,"V","165",1,"Стаття 165. Ухилення від сплати коштів на утримання непрацездатних батьків",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143","143",2013,"V","165",2,"Стаття 165. Ухилення від сплати коштів на утримання непрацездатних батьків",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144","144",2013,"V","166",0,"Стаття 166. Злісне невиконання обов'язків по догляду за дитиною або за особою, щодо якої встановлена опіка чи піклування",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145","145",2013,"V","167",0,"Стаття 167. Зловживання опікунськими правами",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146","146",2013,"V","168",1,"Стаття 168. Розголошення таємниці усиновлення (удочеріння)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147","147",2013,"V","168",2,"Стаття 168. Розголошення таємниці усиновлення (удочеріння)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148","148",2013,"V","169",1,"Стаття 169. Незаконні дії щодо усиновлення (удочеріння)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149","149",2013,"V","169",2,"Стаття 169. Незаконні дії щодо усиновлення (удочеріння)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150","150",2013,"V","170",0,"Стаття 170. Перешкоджання законній діяльності професійних спілок, політичних партій, громадських організацій",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151","151",2013,"V","171",1,"Стаття 171. Перешкоджання законній професійній діяльності журналістів",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152","152",2013,"V","171",2,"Стаття 171. Перешкоджання законній професійній діяльності журналістів",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153","153",2013,"V","172",1,"Стаття 172. Грубе порушення законодавства про працю",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154","154",2013,"V","172",2,"Стаття 172. Грубе порушення законодавства про працю",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155","155",2013,"V","173",1,"Стаття 173. Грубе порушення угоди про працю",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156","156",2013,"V","173",2,"Стаття 173. Грубе порушення угоди про працю",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157","157",2013,"V","174",0,"Стаття 174. Примушування до участі у страйку або перешкоджання участі у страйку",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158","158",2013,"V","175",1,"Стаття 175. Невиплата заробітної плати, стипендії, пенсії чи інших установлених законом виплат",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159","159",2013,"V","175",2,"Стаття 175. Невиплата заробітної плати, стипендії, пенсії чи інших установлених законом виплат",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160","160",2013,"V","176",1,"Стаття 176. Порушення авторського права і суміжних прав",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161","161",2013,"V","176",2,"Стаття 176. Порушення авторського права і суміжних прав",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162","162",2013,"V","176",3,"Стаття 176. Порушення авторського права і суміжних прав",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163","163",2013,"V","177",1,"Стаття 177. Порушення прав на винахід, корисну модель, промисловий зразок, топографію інтегральної мікросхеми, сорт рослин, раціоналізаторську пропозицію",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164","164",2013,"V","177",2,"Стаття 177. Порушення прав на винахід, корисну модель, промисловий зразок, топографію інтегральної мікросхеми, сорт рослин, раціоналізаторську пропозицію",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165","165",2013,"V","177",3,"Стаття 177. Порушення прав на винахід, корисну модель, промисловий зразок, топографію інтегральної мікросхеми, сорт рослин, раціоналізаторську пропозицію",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166","166",2013,"V","178",0,"Стаття 178. Пошкодження релігійних споруд чи культових будинків",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167","167",2013,"V","179",0,"Стаття 179. Незаконне утримування, осквернення або знищення релігійних святинь",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168","168",2013,"V","180",1,"Стаття 180. Перешкоджання здійсненню релігійного обряду",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","169",2013,"V","180",2,"Стаття 180. Перешкоджання здійсненню релігійного обряду",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170","170",2013,"V","181",1,"Стаття 181. Посягання на здоров'я людей під приводом проповідування релігійних віровчень чи виконання релігійних обрядів",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171","171",2013,"V","181",2,"Стаття 181. Посягання на здоров'я людей під приводом проповідування релігійних віровчень чи виконання релігійних обрядів",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","172",2013,"V","182",0,"Стаття 182. Порушення недоторканності приватного життя",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173","173",2013,"V","183",1,"Стаття 183. Порушення права на отримання освіти",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174","174",2013,"V","183",2,"Стаття 183. Порушення права на отримання освіти",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175","175",2013,"V","184",1,"Стаття 184. Порушення права на безоплатну медичну допомогу",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176","176",2013,"V","184",2,"Стаття 184. Порушення права на безоплатну медичну допомогу",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177","177",2013,"VI","185",1,"Стаття 185. Крадіжка",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178","178",2013,"VI","185",2,"Стаття 185. Крадіжка",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179","179",2013,"VI","185",3,"Стаття 185. Крадіжка",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180","180",2013,"VI","185",4,"Стаття 185. Крадіжка",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181","181",2013,"VI","185",5,"Стаття 185. Крадіжка",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","182",2013,"VI","186",1,"Стаття 186. Грабіж",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183","183",2013,"VI","186",2,"Стаття 186. Грабіж",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184","184",2013,"VI","186",3,"Стаття 186. Грабіж",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185","185",2013,"VI","186",4,"Стаття 186. Грабіж",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186","186",2013,"VI","186",5,"Стаття 186. Грабіж",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187","187",2013,"VI","187",1,"Стаття 187. Розбій",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188","188",2013,"VI","187",2,"Стаття 187. Розбій",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189","189",2013,"VI","187",3,"Стаття 187. Розбій",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190","190",2013,"VI","187",4,"Стаття 187. Розбій",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","191",2013,"VI","188-1",1,"Стаття 188-1. Викрадення води, електричної або теплової енергії шляхом її самовільного використання",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192","192",2013,"VI","188-1",2,"Стаття 188-1. Викрадення води, електричної або теплової енергії шляхом її самовільного використання",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193","193",2013,"VI","189",1,"Стаття 189. Вимагання",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194","194",2013,"VI","189",2,"Стаття 189. Вимагання",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195","195",2013,"VI","189",3,"Стаття 189. Вимагання",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196","196",2013,"VI","189",4,"Стаття 189. Вимагання",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197","197",2013,"VI","190",1,"Стаття 190. Шахрайство",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198","198",2013,"VI","190",2,"Стаття 190. Шахрайство",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199","199",2013,"VI","190",3,"Стаття 190. Шахрайство",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200","200",2013,"VI","190",4,"Стаття 190. Шахрайство",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201","201",2013,"VI","191",1,"Стаття 191. Привласнення, розтрата майна або заволодіння ним шляхом зловживання службовим становищем",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202","202",2013,"VI","191",2,"Стаття 191. Привласнення, розтрата майна або заволодіння ним шляхом зловживання службовим становищем",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203","203",2013,"VI","191",3,"Стаття 191. Привласнення, розтрата майна або заволодіння ним шляхом зловживання службовим становищем",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
